,book_index,authors,original_title,image_url,average_rating,genre,tags
2801,2801,Alice Hoffman,The Museum of Extraordinary Things,https://images.gr-assets.com/books/1392575125l/18144053.jpg,3.73,"fiction, fantasy","fiction, fantasy Alice Hoffman The Museum of Extraordinary Things"
2802,2802,Orson Scott Card,"Ender in Exile (The Ender Quintet, #2)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442883678l/3220405._SX318_.jpg,3.89,"fiction, fantasy","fiction, fantasy Orson Scott Card Ender in Exile (The Ender Quintet, #2)"
2803,2803,MaryJanice Davidson,Undead and Unwed,https://images.gr-assets.com/books/1298768655l/421129.jpg,3.81,"romance, fantasy","romance, fantasy MaryJanice Davidson Undead and Unwed"
2804,2804,Paulo Coelho,O Monte Cinco,https://images.gr-assets.com/books/1358268472l/4005.jpg,3.61,"fiction, philosophy","fiction, philosophy Paulo Coelho O Monte Cinco"
2805,2805,"Joseph Campbell, Bill Moyers",The Power of Myth,https://images.gr-assets.com/books/1327878742l/35519.jpg,4.3,"history, classics","history, classics Joseph Campbell, Bill Moyers The Power of Myth"
2806,2806,John Scalzi,Lock In,https://images.gr-assets.com/books/1438701397l/21418013.jpg,3.85,"fiction, mystery","fiction, mystery John Scalzi Lock In"
2807,2807,Jo Baker,Longbourn,https://images.gr-assets.com/books/1452268403l/17380041.jpg,3.62,"fiction, romance","fiction, romance Jo Baker Longbourn"
2808,2808,"Cary Elwes, Joe Layden, Various, Rob Reiner",As You Wish: Inconceivable Tales from the Making of The Princess Bride,https://images.gr-assets.com/books/1418103917l/21412202.jpg,4.08,"nonfiction, memoir","nonfiction, memoir Cary Elwes, Joe Layden, Various, Rob Reiner As You Wish: Inconceivable Tales from the Making of The Princess Bride"
2809,2809,Peggy Rathmann,"Good Night, Gorilla",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347227009l/773276.jpg,4.2,"fiction, fantasy","fiction, fantasy Peggy Rathmann Good Night, Gorilla"
2810,2810,Robyn Schneider,"Severed Heads, Broken Hearts",https://images.gr-assets.com/books/1366395005l/13522285.jpg,3.78,"contemporary, romance","contemporary, romance Robyn Schneider Severed Heads, Broken Hearts"
2811,2811,Jude Watson,"In Too Deep (The 39 Clues, Book 6)",https://images.gr-assets.com/books/1357211047l/6389704.jpg,4.02,"mystery, fiction","mystery, fiction Jude Watson In Too Deep (The 39 Clues, Book 6)"
2812,2812,"Frank W. Abagnale, Stan Redding",Catch Me If You Can,https://images.gr-assets.com/books/1358730242l/138269.jpg,4.05,"biography, nonfiction","biography, nonfiction Frank W. Abagnale, Stan Redding Catch Me If You Can"
2813,2813,Laurell K. Hamilton,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",https://images.gr-assets.com/books/1386179578l/30248.jpg,3.89,"paranormal, fantasy","paranormal, fantasy Laurell K. Hamilton Narcissus in Chains (Anita Blake, Vampire Hunter, #10)"
2814,2814,J. Kenner,Claim Me,https://images.gr-assets.com/books/1358614559l/16099159.jpg,4.21,"romance, contemporary","romance, contemporary J. Kenner Claim Me"
2815,2815,Marisha Pessl,Special Topics in Calamity Physics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442699779l/3483._SY475_.jpg,3.7,"fiction, mystery","fiction, mystery Marisha Pessl Special Topics in Calamity Physics"
2816,2816,Josh Malerman,Bird Box,https://images.gr-assets.com/books/1383949470l/18498558.jpg,3.98,"horror, fiction","horror, fiction Josh Malerman Bird Box"
2817,2817,Dan Wells,Partials,https://images.gr-assets.com/books/1337468746l/12476820.jpg,3.94,"fantasy, fiction","fantasy, fiction Dan Wells Partials"
2818,2818,Timothy Egan,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441676713l/72223._SY475_.jpg,4.04,"history, nonfiction","history, nonfiction Timothy Egan The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl"
2819,2819,Ellen Marie Wiseman,What She Left Behind,https://images.gr-assets.com/books/1373226871l/17802747.jpg,3.86,"fiction, mystery","fiction, mystery Ellen Marie Wiseman What She Left Behind"
2820,2820,Sara Shepard,Wicked,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1236780950l/3047850.jpg,4.04,"contemporary, fiction","contemporary, fiction Sara Shepard Wicked"
2821,2821,Vince Flynn,Transfer of Power,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442152192l/184655._SY475_.jpg,4.31,"thriller, fiction","thriller, fiction Vince Flynn Transfer of Power"
2822,2822,Sylvia Plath,Ariel,https://images.gr-assets.com/books/1442258738l/395090.jpg,4.23,"poetry, classics","poetry, classics Sylvia Plath Ariel"
2823,2823,"Scott Snyder, Greg Capullo, Jonathan Glapion","Batman, Volume 1: The Court of Owls",https://images.gr-assets.com/books/1342307351l/13223349.jpg,4.3,"fiction, mystery","fiction, mystery Scott Snyder, Greg Capullo, Jonathan Glapion Batman, Volume 1: The Court of Owls"
2824,2824,Christopher Moore,Practical Demonkeeping,https://images.gr-assets.com/books/1429229158l/33457.jpg,3.81,"fiction, fantasy","fiction, fantasy Christopher Moore Practical Demonkeeping"
2825,2825,Raymond Khoury,The Last Templar,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388284037l/46438.jpg,3.57,"fiction, thriller","fiction, thriller Raymond Khoury The Last Templar"
2826,2826,Kathy Griffin,Official Book Club Selection: A Memoir According to Kathy Griffin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428806540l/6534932.jpg,3.8,"memoir, biography","memoir, biography Kathy Griffin Official Book Club Selection: A Memoir According to Kathy Griffin"
2827,2827,"Milan Kundera, Aaron Asher",Kniha smíchu a zapomnění,https://images.gr-assets.com/books/1446568718l/240976.jpg,4.01,"fiction, philosophy","fiction, philosophy Milan Kundera, Aaron Asher Kniha smíchu a zapomnění"
2828,2828,Nicholas Evans,The Horse Whisperer,https://images.gr-assets.com/books/1320410310l/479415.jpg,3.77,"romance, contemporary","romance, contemporary Nicholas Evans The Horse Whisperer"
2829,2829,Sherry Argov,Why Men Love Bitches: From Doormat to Dreamgirl - A Woman's Guide to Holding Her Own In A Relationship,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180512l/46191.jpg,3.89,"psychology, nonfiction","psychology, nonfiction Sherry Argov Why Men Love Bitches: From Doormat to Dreamgirl - A Woman's Guide to Holding Her Own In A Relationship"
2830,2830,Sara Shepard,Wanted,https://images.gr-assets.com/books/1325823986l/3047851.jpg,4.15,"ebooks, mystery","ebooks, mystery Sara Shepard Wanted"
2831,2831,Kim Harrison,The Outlaw Demon Wails ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434582373l/1225621._SY475_.jpg,4.38,"fantasy, paranormal","fantasy, paranormal Kim Harrison The Outlaw Demon Wails "
2832,2832,"Edwin A. Abbott, Banesh Hoffmann",Flatland: A Romance of Many Dimensions,https://images.gr-assets.com/books/1435435775l/433567.jpg,3.81,"fiction, classics","fiction, classics Edwin A. Abbott, Banesh Hoffmann Flatland: A Romance of Many Dimensions"
2833,2833,Libba Bray,The Diviners,https://images.gr-assets.com/books/1336424966l/7728889.jpg,3.96,"fantasy, paranormal","fantasy, paranormal Libba Bray The Diviners"
2834,2834,Tim Tharp,The Spectacular Now,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441898584l/3798703._SY475_.jpg,3.53,"contemporary, fiction","contemporary, fiction Tim Tharp The Spectacular Now"
2835,2835,"Erich Fromm, Peter D. Kramer, Rainer Funk",The Art of Loving,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438550243l/14142._SY475_.jpg,4.01,"psychology, nonfiction","psychology, nonfiction Erich Fromm, Peter D. Kramer, Rainer Funk The Art of Loving"
2836,2836,Suzanne Collins,Gregor and the Code of Claw,https://images.gr-assets.com/books/1365854331l/537070.jpg,4.25,"fantasy, fiction","fantasy, fiction Suzanne Collins Gregor and the Code of Claw"
2837,2837,Terry Pratchett,Eric,https://images.gr-assets.com/books/1377865202l/64218.jpg,3.72,"fiction, fantasy","fiction, fantasy Terry Pratchett Eric"
2838,2838,"Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",The Sandman: A Game of You,https://images.gr-assets.com/books/1312279891l/25102.jpg,4.43,"comics, fantasy","comics, fantasy Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein The Sandman: A Game of You"
2839,2839,Marian Keyes,The Other Side of the Story,https://images.gr-assets.com/books/1407107814l/9302.jpg,3.77,"fiction, romance","fiction, romance Marian Keyes The Other Side of the Story"
2840,2840,Pat Conroy,Beach Music,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426903848l/16729.jpg,4.13,"fiction, contemporary","fiction, contemporary Pat Conroy Beach Music"
2841,2841,Francine Rivers,"An Echo in the Darkness (Mark of the Lion, #2)",https://images.gr-assets.com/books/1481920193l/46601.jpg,4.6,"christian, fiction","christian, fiction Francine Rivers An Echo in the Darkness (Mark of the Lion, #2)"
2842,2842,Mary E. Pearson,The Kiss of Deception,https://images.gr-assets.com/books/1389804901l/16429619.jpg,4.06,"fantasy, romance","fantasy, romance Mary E. Pearson The Kiss of Deception"
2843,2843,James Clavell,Tai-Pan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577989362l/42933._SY475_.jpg,4.25,"fiction, history","fiction, history James Clavell Tai-Pan"
2844,2844,Eleanor Brown,The Weird Sisters,https://images.gr-assets.com/books/1280449598l/8573020.jpg,3.36,"fiction, contemporary","fiction, contemporary Eleanor Brown The Weird Sisters"
2845,2845,Terry Pratchett,The Truth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347487127l/34498.jpg,4.25,"fantasy, fiction","fantasy, fiction Terry Pratchett The Truth"
2846,2846,Tom Perrotta,The Leftovers,https://images.gr-assets.com/books/1404872433l/10762469.jpg,3.38,"fiction, fantasy","fiction, fantasy Tom Perrotta The Leftovers"
2847,2847,Mihaly Csikszentmihalyi,Flow: The Psychology of Optimal Experience,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432253110l/66354._SY475_.jpg,4.1,"psychology, nonfiction","psychology, nonfiction Mihaly Csikszentmihalyi Flow: The Psychology of Optimal Experience"
2848,2848,Lisa Kleypas,Mine Till Midnight,https://images.gr-assets.com/books/1380326170l/693016.jpg,4.08,"romance, fiction","romance, fiction Lisa Kleypas Mine Till Midnight"
2849,2849,"Carl Bernstein, Bob Woodward",All the President's Men,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347805228l/96123.jpg,4.17,"history, nonfiction","history, nonfiction Carl Bernstein, Bob Woodward All the President's Men"
2850,2850,"George Eliot, A.S. Byatt",The Mill on the Floss,https://images.gr-assets.com/books/1394285531l/20564.jpg,3.77,"classics, fiction","classics, fiction George Eliot, A.S. Byatt The Mill on the Floss"
2851,2851,Gary Shteyngart,Super Sad True Love Story,https://images.gr-assets.com/books/1320540909l/7334201.jpg,3.44,"fiction, romance","fiction, romance Gary Shteyngart Super Sad True Love Story"
2852,2852,J.R. Ward,Lover at Last,https://images.gr-assets.com/books/1339084717l/13570854.jpg,4.3,"paranormal, romance","paranormal, romance J.R. Ward Lover at Last"
2853,2853,C.S. Lewis,Surprised by Joy: The Shape of My Early Life,https://images.gr-assets.com/books/1381407473l/121732.jpg,4.14,"biography, christian","biography, christian C.S. Lewis Surprised by Joy: The Shape of My Early Life"
2854,2854,Douglas R. Hofstadter,"Gödel, Escher, Bach: An Eternal Golden Braid",https://images.gr-assets.com/books/1428732588l/24113.jpg,4.3,"science, nonfiction","science, nonfiction Douglas R. Hofstadter Gödel, Escher, Bach: An Eternal Golden Braid"
2855,2855,Tamora Pierce,Trickster's Queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388188723l/153780.jpg,4.28,"fantasy, fiction","fantasy, fiction Tamora Pierce Trickster's Queen"
2856,2856,Rodman Philbrick,Freak the Mighty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440388999l/8953._SX318_.jpg,3.98,"fiction, contemporary","fiction, contemporary Rodman Philbrick Freak the Mighty"
2857,2857,Jennifer E. Smith,This Is What Happy Looks Like,https://images.gr-assets.com/books/1344444283l/15790873.jpg,3.69,"romance, contemporary","romance, contemporary Jennifer E. Smith This Is What Happy Looks Like"
2858,2858,Philip Yancey,What's So Amazing About Grace?,https://images.gr-assets.com/books/1328050483l/53817.jpg,4.21,"christian, religion","christian, religion Philip Yancey What's So Amazing About Grace?"
2859,2859,Vince Flynn,Kill Shot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390441073l/10816297.jpg,4.3,"fiction, thriller","fiction, thriller Vince Flynn Kill Shot"
2860,2860,Jean M. Auel,The Plains of Passage,https://images.gr-assets.com/books/1324059606l/74389.jpg,3.77,"fiction, fantasy","fiction, fantasy Jean M. Auel The Plains of Passage"
2861,2861,Jeff Kinney,Hard Luck,https://images.gr-assets.com/books/1376473492l/17733898.jpg,4.28,"fiction, comics","fiction, comics Jeff Kinney Hard Luck"
2862,2862,"Åsne Seierstad, Ingrid Christopherson",Bokhandleren i Kabul,https://images.gr-assets.com/books/1388611939l/9838.jpg,3.76,"memoir, biography","memoir, biography Åsne Seierstad, Ingrid Christopherson Bokhandleren i Kabul"
2863,2863,D.J. MacHale,The Merchant of Death,https://images.gr-assets.com/books/1351196725l/833710.jpg,3.93,"fantasy, fiction","fantasy, fiction D.J. MacHale The Merchant of Death"
2864,2864,China Miéville,The City & The City,https://images.gr-assets.com/books/1320475957l/4703581.jpg,3.91,"fantasy, fiction","fantasy, fiction China Miéville The City & The City"
2865,2865,Kathy Reichs,Fatal Voyage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1219072994l/128759.jpg,4.04,"mystery, crime","mystery, crime Kathy Reichs Fatal Voyage"
2866,2866,Ilona Andrews,Magic Strikes,https://images.gr-assets.com/books/1221738233l/4345498.jpg,4.44,"fantasy, paranormal","fantasy, paranormal Ilona Andrews Magic Strikes"
2867,2867,Chelsea M. Cameron,My Favorite Mistake,https://images.gr-assets.com/books/1361713404l/15748898.jpg,4.01,"romance, contemporary","romance, contemporary Chelsea M. Cameron My Favorite Mistake"
2868,2868,Arthur Hailey,Airport,https://images.gr-assets.com/books/1309288724l/124918.jpg,3.92,"fiction, thriller","fiction, thriller Arthur Hailey Airport"
2869,2869,James Patterson,Angel,https://images.gr-assets.com/books/1272836170l/7201913.jpg,4.02,"fantasy, romance","fantasy, romance James Patterson Angel"
2870,2870,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",Kurt Vonnegut's Cat Cradle,https://images.gr-assets.com/books/1297118346l/4983.jpg,4.35,"fiction, classics","fiction, classics Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris Kurt Vonnegut's Cat Cradle"
2871,2871,"Beverly Cleary, Alan Tiegreen",Ramona the Brave ,https://images.gr-assets.com/books/1408925322l/91248.jpg,4.09,"fiction, classics","fiction, classics Beverly Cleary, Alan Tiegreen Ramona the Brave "
2872,2872,Timothy Zahn,Star Wars: The Last Command,https://images.gr-assets.com/books/1451092026l/216422.jpg,4.2,"fiction, fantasy","fiction, fantasy Timothy Zahn Star Wars: The Last Command"
2873,2873,Brandon Sanderson,The Emperor's Soul,https://images.gr-assets.com/books/1343059311l/13578175.jpg,4.33,"fantasy, fiction","fantasy, fiction Brandon Sanderson The Emperor's Soul"
2874,2874,Stephen King,Just After Sunset,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348108664l/2906039.jpg,3.85,"horror, fiction","horror, fiction Stephen King Just After Sunset"
2875,2875,Patricia McCormick,Sold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442850952l/201114._SY475_.jpg,4.19,"fiction, poetry","fiction, poetry Patricia McCormick Sold"
2876,2876,James Patterson,Double Cross,https://images.gr-assets.com/books/1256839349l/552887.jpg,3.99,"crime, suspense","crime, suspense James Patterson Double Cross"
2877,2877,"Alexander Pushkin, James E. Falen",Евгений Онегин: Роман в стихах ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388373138l/27822.jpg,4.08,"romance, poetry","romance, poetry Alexander Pushkin, James E. Falen Евгений Онегин: Роман в стихах "
2878,2878,"Amie Kaufman, Meagan Spooner",These Broken Stars,https://images.gr-assets.com/books/1383578978l/13138635.jpg,3.93,"romance, fantasy","romance, fantasy Amie Kaufman, Meagan Spooner These Broken Stars"
